Ticker,Fecha,Cierre,Referencia,Volumen,Rotacion,Ultimo,Alto,Bajo,Promedio
ACX,15/02/2019,9.4860,9.3880,719700,6815291.67,9.4860,9.5560,9.2680,9.4697
ACX,18/02/2019,9.5940,9.4860,868501,8294543.45,9.5940,9.6080,9.5000,9.5507
ACX,19/02/2019,9.5540,9.5940,1023059,9779521.89,9.5540,9.6280,9.5020,9.5591
ACX,20/02/2019,9.7060,9.5540,667898,6442001.90,9.7060,9.7260,9.5300,9.6452
ACX,21/02/2019,9.6580,9.7060,541877,5241569.57,9.6580,9.7360,9.6300,9.6730
ACX,22/02/2019,9.7320,9.6580,824911,8058115.43,9.7320,9.8400,9.6720,9.7685
ACX,25/02/2019,9.6500,9.7320,987957,9617878.95,9.6500,9.8900,9.6300,9.7351
ACX,26/02/2019,9.5720,9.6500,2335458,22354776.61,9.5720,9.6100,9.5220,9.5723
ACX,27/02/2019,9.6000,9.5720,964473,9229163.04,9.6000,9.6380,9.5140,9.5716
ACX,28/02/2019,9.3080,9.6000,1734692,16239961.66,9.3080,9.6000,9.2500,9.3616
ACX,01/03/2019,9.2800,9.3080,1269665,11835898.29,9.2800,9.4120,9.2740,9.3221
ACX,04/03/2019,9.5020,9.2800,1048353,9971049.51,9.5020,9.5920,9.3400,9.5112
ACX,05/03/2019,9.4560,9.5020,784676,7451830.07,9.4560,9.6360,9.4120,9.4967
ACX,06/03/2019,9.4180,9.4560,619380,5837225.31,9.4180,9.4940,9.3900,9.4243
ACX,07/03/2019,9.1440,9.4180,1448532,13390191.60,9.1440,9.4200,9.1400,9.2423
ACX,08/03/2019,8.8920,9.1440,1620666,14445158.63,8.8920,9.1240,8.8280,8.9138
ACX,11/03/2019,8.9580,8.8920,1077352,9620901.10,8.9580,8.9800,8.8680,8.9312
ACX,12/03/2019,9.0760,8.9580,678283,6176383.24,9.0760,9.1900,9.0280,9.1059
ACX,13/03/2019,9.1260,9.0760,986666,8975764.79,9.1260,9.1460,9.0600,9.1080
ACX,14/03/2019,9.1100,9.1260,584710,5363212.03,9.1100,9.2580,9.1100,9.1724
ACX,15/03/2019,9.1080,9.1100,1194975,10901656.81,9.1080,9.1760,9.0640,9.1152
ACX,18/03/2019,9.2180,9.1080,739809,6843140.99,9.2180,9.3200,9.1740,9.2499
ACX,19/03/2019,9.3820,9.2180,858626,8034291.23,9.3820,9.4260,9.1840,9.3571
ACX,20/03/2019,9.1740,9.3820,719374,6656380.43,9.1740,9.3740,9.1740,9.2530
ACX,21/03/2019,9.1600,9.1740,587141,5395107.87,9.1600,9.3060,9.1540,9.1888
ACX,22/03/2019,8.8400,9.1600,991106,8870410.51,8.8400,9.2120,8.8100,8.9548
ACX,25/03/2019,8.7460,8.8400,828180,7243442.53,8.7460,8.8100,8.6600,8.7462
ACX,26/03/2019,8.7720,8.7460,509112,4464442.55,8.7720,8.8220,8.6900,8.7688
ACX,27/03/2019,8.7060,8.7720,848643,7428266.34,8.7060,8.8760,8.6720,8.7562
ACX,28/03/2019,8.6580,8.7060,552097,4816148.38,8.6580,8.8060,8.6540,8.7241
ACX,29/03/2019,8.8340,8.6580,1174579,10411918.00,8.8340,8.9380,8.7480,8.8584
ACX,01/04/2019,9.1560,8.8340,1554843,14135833.61,9.1560,9.1880,8.9680,9.1321
ACX,02/04/2019,9.1900,9.1560,838185,7734440.13,9.1900,9.3040,9.1280,9.2276
ACX,03/04/2019,9.3360,9.1900,864975,8105026.15,9.3360,9.4480,9.2800,9.3702
ACX,04/04/2019,9.3180,9.3360,607959,5666560.00,9.3180,9.3880,9.2200,9.3206
ACX,05/04/2019,9.3800,9.3180,758830,7114853.17,9.3800,9.4740,9.3020,9.3761
ACX,08/04/2019,9.2700,9.3800,767914,7130615.04,9.2700,9.4300,9.2100,9.2833
ACX,09/04/2019,9.2120,9.2700,560547,5190794.62,9.2120,9.3540,9.2120,9.2602
ACX,10/04/2019,9.2540,9.2120,993696,9234363.65,9.2540,9.4120,9.2020,9.2929
ACX,11/04/2019,9.2780,9.2540,595098,5521469.83,9.2780,9.3240,9.2060,9.2783
ACX,12/04/2019,9.4700,9.2780,1343917,12656104.32,9.4700,9.4780,9.1600,9.4160
ACX,15/04/2019,9.4500,9.4700,1014813,9617807.03,9.4500,9.5540,9.4380,9.4778
ACX,16/04/2019,9.5220,9.4500,952186,9057839.18,9.5220,9.5580,9.4380,9.5101
ACX,17/04/2019,9.7260,9.5220,858543,8339637.48,9.7260,9.8000,9.5000,9.7137
ACX,18/04/2019,9.7680,9.7260,906497,8816692.12,9.7680,9.8000,9.5800,9.7271
ACX,23/04/2019,9.5740,9.7680,914876,8791941.03,9.5740,9.7920,9.5740,9.6113
ACX,24/04/2019,9.5160,9.5740,810067,7748171.05,9.5160,9.7560,9.4800,9.5649
ACX,25/04/2019,9.4660,9.5160,1447966,13762573.88,9.4660,9.6520,9.3220,9.5034
ACX,26/04/2019,9.3320,9.4660,1377725,12898411.32,9.3320,9.4900,9.3020,9.3622
ACX,29/04/2019,9.3820,9.3320,396665,3710091.12,9.3820,9.4040,9.2920,9.3532
ACX,30/04/2019,9.2740,9.3820,878320,8178796.97,9.2740,9.3880,9.2600,9.3119
ACX,02/05/2019,9.0800,9.2740,864582,7918899.87,9.0800,9.3200,9.0720,9.1592
ACX,03/05/2019,9.0700,9.0800,916138,8321298.04,9.0700,9.1500,9.0240,9.0842
ACX,06/05/2019,9.0660,9.0700,1131708,10132818.19,9.0660,9.0980,8.7400,8.9536
ACX,07/05/2019,8.8500,9.0660,1102322,9831994.50,8.8500,9.0860,8.8200,8.9193
ACX,08/05/2019,8.8660,8.8500,1249858,11039333.14,8.8660,8.9580,8.7700,8.8327
ACX,09/05/2019,8.5900,8.8660,2092006,18135062.74,8.5900,8.9020,8.5400,8.6746
ACX,10/05/2019,8.6440,8.5900,960029,8318392.63,8.6440,8.7720,8.6020,8.6620
ACX,13/05/2019,8.5000,8.6440,1302720,11213733.75,8.5000,8.8000,8.5000,8.6052
ACX,14/05/2019,8.8900,8.5000,1312217,11570240.45,8.8900,8.9240,8.6500,8.8232
ACX,15/05/2019,8.8920,8.8900,2294282,20361398.12,8.8920,8.9880,8.6800,8.8279
ACX,16/05/2019,8.9780,8.8920,887167,7930317.63,8.9780,9.0100,8.7980,8.9387
ACX,17/05/2019,8.8580,8.9780,898233,7969073.32,8.8580,8.9940,8.8120,8.8684
ACX,20/05/2019,8.6860,8.8580,831690,7252424.87,8.6860,8.8680,8.6320,8.7201
ACX,21/05/2019,8.7760,8.6860,772849,6755205.32,8.7760,8.8060,8.6500,8.7407
ACX,22/05/2019,8.6600,8.7760,1042689,9103614.71,8.6600,8.8440,8.6500,8.7234
ACX,23/05/2019,8.4460,8.6600,1320353,11199700.51,8.4460,8.6260,8.4020,8.4821
ACX,24/05/2019,8.6680,8.4460,885990,7633810.47,8.6680,8.6720,8.4680,8.6170
ACX,27/05/2019,8.7400,8.6680,544748,4776051.70,8.7400,8.8080,8.7300,8.7675
ACX,28/05/2019,8.6200,8.7400,1049519,9133061.64,8.6200,8.8000,8.6160,8.7021
ACX,29/05/2019,8.3860,8.6200,1907656,16037388.10,8.3860,8.5380,8.3540,8.4074
ACX,30/05/2019,8.5380,8.3860,882277,7501848.39,8.5380,8.5980,8.4200,8.5043
ACX,31/05/2019,8.4640,8.5380,1301942,10937426.75,8.4640,8.4680,8.3140,8.4010
ACX,03/06/2019,8.1720,8.1640,1500065,12088812.43,8.1720,8.2200,7.9040,8.0589
ACX,04/06/2019,8.4000,8.1720,1236341,10331983.42,8.4000,8.4300,8.1020,8.3556
ACX,05/06/2019,8.2500,8.4000,1325231,11014810.22,8.2500,8.4140,8.1760,8.2816
ACX,06/06/2019,8.2960,8.2500,833091,6934173.71,8.2960,8.3840,8.2500,8.3226
ACX,07/06/2019,8.3020,8.2960,614878,5117932.50,8.3020,8.3960,8.2700,8.3200
ACX,10/06/2019,8.5680,8.3020,610683,5179761.97,8.5680,8.5680,8.3020,8.4839
ACX,11/06/2019,8.7860,8.5680,1282513,11235522.02,8.7860,8.8620,8.5400,8.7606
ACX,12/06/2019,8.6640,8.7860,864186,7505616.92,8.6640,8.8140,8.5880,8.6813
ACX,13/06/2019,8.7300,8.6640,584135,5086845.47,8.7300,8.7600,8.6000,8.7083
ACX,14/06/2019,8.5760,8.7300,604715,5195243.35,8.5760,8.7280,8.5120,8.5912
ACX,17/06/2019,8.5580,8.5760,524692,4487240.72,8.5580,8.6500,8.4440,8.5521
ACX,18/06/2019,8.8200,8.5580,782815,6816841.36,8.8200,8.8540,8.4380,8.7081
ACX,19/06/2019,8.7400,8.8200,817493,7165657.50,8.7400,8.9140,8.6820,8.7654
ACX,20/06/2019,8.7940,8.7400,717764,6327360.66,8.7940,8.8840,8.7240,8.8154
ACX,21/06/2019,8.8100,8.7940,1273988,11282140.96,8.8100,8.8800,8.7680,8.8140
ACX,24/06/2019,8.7020,8.8100,366371,3193364.24,8.7020,8.8760,8.6540,8.7162
ACX,25/06/2019,8.6920,8.7020,417710,3636246.47,8.6920,8.8020,8.6220,8.7052
ACX,26/06/2019,8.8500,8.6920,768912,6809067.02,8.8500,8.9360,8.6980,8.8536
ACX,27/06/2019,8.9220,8.8500,1223937,10910355.40,8.9220,8.9800,8.8400,8.9149
ACX,28/06/2019,8.8300,8.9220,814849,7207940.60,8.8300,8.9500,8.7900,8.8457
ACX,01/07/2019,9.0400,8.8300,1011164,9133845.79,9.0400,9.0840,8.9700,9.0327
ACX,02/07/2019,8.6840,9.0400,1724057,15020209.27,8.6840,9.0360,8.5900,8.7159
ACX,03/07/2019,8.4380,8.4840,979912,8281407.83,8.4380,8.6000,8.3600,8.4512
ACX,04/07/2019,8.4100,8.4380,676606,5729360.15,8.4100,8.5540,8.4100,8.4678
ACX,05/07/2019,8.2160,8.4100,1364357,11268226.88,8.2160,8.4100,8.2000,8.2581
ACX,08/07/2019,8.2600,8.2160,1132950,9413917.49,8.2600,8.4060,8.2100,8.2837
ACX,09/07/2019,7.9700,8.2600,1567136,12638437.06,7.9700,8.2200,7.9500,8.0357
ACX,10/07/2019,8.0000,7.9700,1016293,8170672.39,8.0000,8.1320,7.9800,8.0397
ACX,11/07/2019,7.8760,8.0000,1065825,8439894.74,7.8760,8.0180,7.8600,7.9189
ACX,12/07/2019,7.9260,7.8760,594820,4732030.13,7.9260,8.0420,7.8880,7.9554
ACX,15/07/2019,7.9320,7.9260,885660,7049992.72,7.9320,8.0380,7.9060,7.9589
ACX,16/07/2019,8.0540,7.9320,764093,6121080.85,8.0540,8.0620,7.9300,8.0109
ACX,17/07/2019,7.8300,8.0540,1099755,8645188.90,7.8300,7.9840,7.8100,7.8591
ACX,18/07/2019,7.7900,7.8300,866769,6755545.87,7.7900,7.8560,7.7400,7.7955
ACX,19/07/2019,7.9120,7.7900,929340,7334668.35,7.9120,7.9440,7.8260,7.8855
ACX,22/07/2019,7.9680,7.9120,852251,6796023.29,7.9680,8.0400,7.9180,7.9758
ACX,23/07/2019,8.1540,7.9680,1549903,12578537.06,8.1540,8.2180,8.0300,8.1201
ACX,24/07/2019,8.1840,8.1540,555396,4534337.78,8.1840,8.2460,8.0580,8.1642
ACX,25/07/2019,7.9880,8.1840,949960,7653100.29,7.9880,8.2880,7.9100,8.0562
ACX,26/07/2019,7.6040,7.9880,1389907,10697444.90,7.6040,8.0000,7.5000,7.6965
ACX,29/07/2019,7.6360,7.6040,937301,7135097.11,7.6360,7.6640,7.5540,7.6124
ACX,30/07/2019,7.5520,7.6360,786817,5977130.50,7.5520,7.7000,7.5300,7.5966
ACX,31/07/2019,7.5900,7.5520,655311,4985630.01,7.5900,7.6700,7.5760,7.6080
ACX,01/08/2019,7.4700,7.5900,705555,5273261.39,7.4700,7.5620,7.3800,7.4739
ACX,02/08/2019,7.2860,7.4700,1295828,9420296.52,7.2860,7.3360,7.1640,7.2697
ACX,05/08/2019,7.3800,7.2860,915346,6685567.74,7.3800,7.4120,7.1440,7.3039
ACX,06/08/2019,7.3060,7.3800,704009,5165221.68,7.3060,7.4680,7.2820,7.3369
ACX,07/08/2019,7.3600,7.3060,975781,7163950.80,7.3600,7.4680,7.2380,7.3418
ACX,08/08/2019,7.5400,7.3600,656073,4924819.27,7.5400,7.5520,7.4360,7.5077
ACX,09/08/2019,7.2900,7.5400,520826,3817559.80,7.2900,7.5200,7.2500,7.3298
ACX,12/08/2019,7.2280,7.2900,606036,4383236.81,7.2280,7.3640,7.1720,7.2326
ACX,13/08/2019,7.3180,7.2280,665304,4829068.01,7.3180,7.4220,7.1120,7.2584
ACX,14/08/2019,7.0420,7.3180,1089013,7687006.60,7.0420,7.3200,7.0020,7.0587
ACX,15/08/2019,7.0300,7.0420,1351538,9492359.63,7.0300,7.1740,6.9400,7.0234
ACX,16/08/2019,7.1760,7.0300,770276,5500277.17,7.1760,7.1760,7.0260,7.1212
ACX,19/08/2019,7.3620,7.1760,748728,5481939.85,7.3620,7.3660,7.2080,7.3217
ACX,20/08/2019,7.1920,7.3620,530145,3825643.60,7.1920,7.3320,7.1260,7.2162
ACX,21/08/2019,7.2900,7.1920,419343,3063347.73,7.2900,7.3780,7.2260,7.3051
ACX,22/08/2019,7.4280,7.2900,718492,5323716.16,7.4280,7.5100,7.1860,7.4096
ACX,23/08/2019,7.3200,7.4280,749227,5546544.76,7.3200,7.5400,7.2900,7.4030
ACX,26/08/2019,7.2740,7.3200,583648,4253242.48,7.2740,7.3800,7.1720,7.2873
ACX,27/08/2019,7.2280,7.2740,633422,4609741.32,7.2280,7.3660,7.2260,7.2775
ACX,28/08/2019,7.2500,7.2280,509669,3672225.96,7.2500,7.2720,7.1300,7.2051
ACX,29/08/2019,7.4380,7.2500,661004,4880422.37,7.4380,7.4440,7.2220,7.3833
ACX,30/08/2019,7.5300,7.4380,1183474,8865591.52,7.5300,7.5700,7.3440,7.4912
ACX,02/09/2019,7.6560,7.5300,853569,6508303.08,7.6560,7.6680,7.5280,7.6247
ACX,03/09/2019,7.6120,7.6560,821651,6237448.42,7.6120,7.6560,7.4940,7.5914
ACX,04/09/2019,7.8140,7.6120,1012757,7898770.45,7.8140,7.9020,7.6600,7.7992
ACX,05/09/2019,8.1400,7.8140,1782649,14433563.20,8.1400,8.1900,7.9600,8.0967
ACX,06/09/2019,8.0740,8.1400,913934,7413534.01,8.0740,8.2100,8.0420,8.1117
ACX,09/09/2019,8.1440,8.0740,491186,3985679.56,8.1440,8.1620,8.0300,8.1144
ACX,10/09/2019,8.2520,8.1440,1373290,11278981.06,8.2520,8.2760,8.0940,8.2131
ACX,11/09/2019,8.3380,8.2520,1063592,8893423.23,8.3380,8.4380,8.2720,8.3617
ACX,12/09/2019,8.3820,8.3380,816753,6824199.80,8.3820,8.4800,8.2360,8.3553
ACX,13/09/2019,8.5160,8.3820,1237738,10584511.69,8.5160,8.6760,8.4200,8.5486
ACX,16/09/2019,8.3520,8.5160,871678,7284339.67,8.3520,8.5000,8.2700,8.3567
ACX,17/09/2019,8.2320,8.3520,1165692,9601039.60,8.2320,8.3700,8.1720,8.2363
ACX,18/09/2019,8.2000,8.2320,1018276,8403993.94,8.2000,8.3720,8.2000,8.2506
ACX,19/09/2019,8.2500,8.2000,1149244,9455876.53,8.2500,8.3000,8.0740,8.2279
ACX,20/09/2019,8.1800,8.2500,3125958,25610165.53,8.1800,8.2900,8.1400,8.1856
ACX,23/09/2019,8.0000,8.1800,821791,6570243.69,8.0000,8.1560,7.9100,7.9950
ACX,24/09/2019,7.8740,8.0000,1364785,10812345.17,7.8740,8.0520,7.8740,7.9227
ACX,25/09/2019,7.9620,7.8740,1174034,9227664.66,7.9620,7.9620,7.7700,7.8621
ACX,26/09/2019,7.8220,7.9620,1389499,11028826.15,7.8220,8.0440,7.8220,7.9287
ACX,27/09/2019,7.8640,7.8220,686156,5402325.73,7.8640,7.9260,7.8280,7.8733
ACX,30/09/2019,7.8480,7.8640,723457,5687404.54,7.8480,7.9160,7.8240,7.8614
ACX,01/10/2019,7.8080,7.8480,755901,5947035.51,7.8080,7.9620,7.7820,7.8675
ACX,02/10/2019,7.6160,7.8080,1094783,8386799.39,7.6160,7.7820,7.6120,7.6607
ACX,03/10/2019,7.3840,7.6160,1840890,13662437.20,7.3840,7.6000,7.3140,7.4303
ACX,04/10/2019,7.3340,7.3840,1600029,11726533.37,7.3340,7.4380,7.3000,7.3290
ACX,07/10/2019,7.5020,7.3340,840332,6240097.89,7.5020,7.5320,7.3000,7.4258
ACX,08/10/2019,7.4260,7.5020,1240541,9220431.33,7.4260,7.5020,7.3240,7.4155
ACX,09/10/2019,7.4840,7.4260,772764,5787912.32,7.4840,7.5780,7.3920,7.4913
ACX,10/10/2019,7.7120,7.4840,1279089,9824444.56,7.7120,7.7780,7.5160,7.6808
ACX,11/10/2019,7.9680,7.7120,1601682,12674107.83,7.9680,7.9680,7.7400,7.9118
ACX,14/10/2019,7.8660,7.9680,1023378,8028707.94,7.8660,8.0000,7.7760,7.8453
ACX,15/10/2019,7.9740,7.8660,1147508,9120182.76,7.9740,8.0240,7.8280,7.9478
ACX,16/10/2019,8.0360,7.9740,908990,7276303.93,8.0360,8.0880,7.8800,8.0060
ACX,17/10/2019,8.0760,8.0360,798539,6443252.22,8.0760,8.1620,7.9400,8.0688
ACX,18/10/2019,8.1100,8.0760,886096,7171093.14,8.1100,8.1520,7.9780,8.1039
ACX,21/10/2019,8.2160,8.1100,580749,4766454.12,8.2160,8.2700,8.1000,8.2074
ACX,22/10/2019,8.2240,8.2160,605402,4978080.81,8.2240,8.2960,8.1780,8.2228
ACX,23/10/2019,8.3080,8.2240,1166402,9719963.60,8.3080,8.4380,8.1960,8.3333
ACX,24/10/2019,8.2500,8.3080,743118,6145759.08,8.2500,8.4200,8.2280,8.2702
ACX,25/10/2019,8.3660,8.2500,704168,5866129.86,8.3660,8.3660,8.2580,8.3306
ACX,28/10/2019,8.4500,8.3660,962328,8153055.10,8.4500,8.5700,8.3580,8.4722
ACX,29/10/2019,8.5300,8.4500,636113,5401493.88,8.5300,8.5500,8.3740,8.4914
ACX,30/10/2019,8.4040,8.5300,1478707,12479112.63,8.4040,8.4920,8.3820,8.4392
ACX,31/10/2019,8.3780,8.4040,1069886,8939451.34,8.3780,8.4460,8.2400,8.3555
ACX,01/11/2019,8.6160,8.3780,810098,6932380.21,8.6160,8.6420,8.3940,8.5575
ACX,04/11/2019,8.9500,8.6160,2181318,19281544.08,8.9500,8.9500,8.6200,8.8623
ACX,05/11/2019,9.1280,8.9500,1864355,16878285.07,9.1280,9.1720,8.8140,9.0495
ACX,06/11/2019,9.2700,9.1280,3401121,31531684.24,9.2700,9.4500,8.9980,9.2695
ACX,07/11/2019,9.4440,9.2700,2304097,21631949.67,9.4440,9.4700,9.3100,9.4143
ACX,08/11/2019,9.6840,9.4440,3612118,34845502.84,9.6840,9.7480,9.3360,9.6418
ACX,11/11/2019,9.7380,9.6840,2106895,20542621.24,9.7380,9.8740,9.6020,9.7522
ACX,12/11/2019,9.6380,9.7380,2365836,22992844.15,9.6380,9.8500,9.5480,9.7011
ACX,13/11/2019,9.5420,9.6380,1757013,16694093.93,9.5420,9.6800,9.3940,9.5014
ACX,14/11/2019,9.6400,9.5420,2637664,25354794.06,9.6400,9.6760,9.4940,9.6191
ACX,15/11/2019,9.6580,9.6400,1853146,17935080.58,9.6580,9.8000,9.6340,9.6832
ACX,18/11/2019,9.4500,9.6580,1872920,17838601.49,9.4500,9.6800,9.3420,9.4861
ACX,19/11/2019,9.5900,9.4500,2171738,20967693.52,9.5900,9.7840,9.5200,9.6482
ACX,20/11/2019,9.7120,9.5900,865925,8351853.14,9.7120,9.7520,9.4660,9.6461
ACX,21/11/2019,9.5740,9.7120,1209086,11579843.68,9.5740,9.6400,9.5180,9.5922
ACX,22/11/2019,9.7480,9.5740,1668930,16198981.49,9.7480,9.8000,9.5960,9.7107
ACX,25/11/2019,9.7680,9.7480,984316,9623940.82,9.7680,9.9000,9.7220,9.7773
ACX,26/11/2019,9.7360,9.7680,1012941,9844450.12,9.7360,9.7520,9.6660,9.7205
ACX,27/11/2019,9.6760,9.7360,648994,6323141.02,9.6760,9.8220,9.6760,9.7404
ACX,28/11/2019,9.5880,9.6760,828869,7920403.66,9.5880,9.6820,9.4520,9.5510
ACX,29/11/2019,9.5120,9.5880,430152,4104598.15,9.5120,9.6160,9.4980,9.5422
ACX,02/12/2019,9.4560,9.5120,1170515,11141373.01,9.4560,9.6340,9.4000,9.5083
ACX,03/12/2019,9.3880,9.4560,608649,5717716.02,9.3880,9.4780,9.3120,9.3941
ACX,04/12/2019,9.5240,9.3880,700928,6681821.79,9.5240,9.6160,9.3800,9.5328
ACX,05/12/2019,9.5840,9.5240,1523934,14561647.29,9.5840,9.6800,9.5040,9.5864
ACX,06/12/2019,9.7640,9.5840,1137750,11086579.59,9.7640,9.8060,9.6000,9.7443
ACX,09/12/2019,9.9580,9.7640,1492176,14861667.30,9.9580,10.1000,9.8100,9.9597
ACX,10/12/2019,9.8440,9.9580,874898,8597706.32,9.8440,9.9800,9.7140,9.8267
ACX,11/12/2019,9.8440,9.8440,515873,5069334.22,9.8440,9.9120,9.7620,9.8267
ACX,12/12/2019,9.8240,9.8440,713418,6969748.63,9.8240,9.8860,9.6420,9.7749
ACX,13/12/2019,9.8100,9.8240,1281439,12680619.74,9.8100,10.0500,9.7620,9.8977
ACS,02/01/2019,33.2400,33.8300,573291,19005404.64,33.2400,33.6700,32.6200,33.1515
ACS,03/01/2019,33.3200,33.2400,816625,27159192.72,33.3200,33.6300,32.8000,33.3648
ACS,04/01/2019,33.8200,33.3200,951581,32175535.30,33.8200,33.9900,33.5700,33.8127
ACS,07/01/2019,33.9300,33.8200,1484482,50536998.91,33.9300,34.3000,33.6300,33.9304
ACS,08/01/2019,34.2800,33.9300,1250223,42749984.54,34.2800,34.6300,33.8400,34.2897
ACS,09/01/2019,34.5800,34.2800,626899,21698135.53,34.5800,34.9300,34.3500,34.6119
ACS,10/01/2019,34.2900,34.5800,623213,21301965.50,34.2900,34.4100,33.9300,34.2057
ACS,11/01/2019,34.6200,34.2900,511848,17691496.32,34.6200,35.0000,34.1900,34.6269
ACS,14/01/2019,34.1200,34.6200,465745,15932557.29,34.1200,34.6000,34.0100,34.2088
ACS,15/01/2019,33.6600,34.1200,1007077,34279631.85,33.6600,34.6600,33.6600,33.8322
ACS,16/01/2019,34.1400,33.6600,590050,20049118.68,34.1400,34.1400,33.6500,34.0073
ACS,17/01/2019,34.4500,34.1400,1288486,44028196.80,34.4500,34.5800,33.8500,34.3852
ACS,18/01/2019,35.3200,34.4500,805697,28364783.53,35.3200,35.3900,34.7200,35.2053
ACS,21/01/2019,35.3300,35.3200,624157,22058995.43,35.3300,35.5900,35.0600,35.3421
ACS,22/01/2019,35.5500,34.8800,705826,25079159.38,35.5500,35.7700,34.9000,35.5316
ACS,23/01/2019,35.6400,35.5500,814003,29109216.74,35.6400,36.0800,35.3200,35.7567
ACS,24/01/2019,35.9000,35.6400,783834,28112579.32,35.9000,36.2400,35.5300,35.8741
ACS,25/01/2019,36.2000,35.9000,796477,28920879.94,36.2000,36.5400,36.0200,36.2598
ACS,28/01/2019,36.2700,36.2000,671870,24401779.35,36.2700,36.6300,36.1000,36.3074
ACS,29/01/2019,36.0000,36.2700,686454,24704740.16,36.0000,36.2300,35.6100,35.9966
ACS,30/01/2019,36.2200,36.0000,2220602,79933327.08,36.2200,36.2200,35.6200,36.0930
ACS,31/01/2019,36.1000,36.2200,658392,23781237.12,36.1000,36.4900,35.9300,36.1202
ACS,01/02/2019,36.3000,36.1000,553297,20057760.08,36.3000,36.4300,36.0400,36.2577
ACS,04/02/2019,35.8600,36.3000,842505,30349824.35,35.8600,36.3800,35.5400,35.8494
ACS,05/02/2019,36.2100,35.8600,739395,26647935.98,36.2100,36.2500,35.6300,36.1325
ACS,06/02/2019,35.8000,36.2100,668291,24011131.17,35.8000,36.2000,35.7700,35.8613
ACS,07/02/2019,35.1900,35.8000,1391673,49518007.11,35.1900,36.0800,35.1900,35.3820
ACS,08/02/2019,35.1700,35.1900,476762,16781825.80,35.1700,35.4200,34.8800,35.1996
ACS,11/02/2019,35.8200,35.1700,543832,19466180.26,35.8200,35.9600,35.2900,35.7984
ACS,12/02/2019,36.0400,35.8200,695527,25060431.29,36.0400,36.2400,35.8600,36.0521
ACS,13/02/2019,36.5200,36.0400,795925,29073237.43,36.5200,36.7200,36.0100,36.5261
ACS,14/02/2019,36.8500,36.5200,687395,25324379.72,36.8500,37.1500,36.4500,36.8411
ACS,15/02/2019,37.2100,36.8500,1062967,39407849.30,37.2100,37.4700,36.6400,37.1848
ACS,18/02/2019,37.5500,37.2100,571194,21368989.49,37.5500,37.5500,37.1300,37.4123
ACS,19/02/2019,37.5000,37.5500,542064,20336629.19,37.5000,37.7000,37.3800,37.5123
ACS,20/02/2019,37.2400,37.5000,1101631,40941512.40,37.2400,37.6100,36.6000,37.1792
ACS,21/02/2019,37.5100,37.2400,583831,21945539.42,37.5100,37.9700,37.3600,37.6058
ACS,22/02/2019,38.1500,37.5100,930893,35305892.98,38.1500,38.1500,37.3200,38.0175
ACS,25/02/2019,38.4900,38.1500,710665,27207463.43,38.4900,38.4900,37.8600,38.3131
ACS,26/02/2019,38.5200,38.4900,674686,25883206.44,38.5200,38.5900,38.0500,38.3957
ACS,27/02/2019,38.6500,38.5200,708311,27366754.70,38.6500,38.8500,38.4200,38.6446
ACS,28/02/2019,38.9800,38.6500,1319267,51295763.86,38.9800,39.2900,38.2500,38.8862
ACS,01/03/2019,39.7400,38.9800,1233346,49092896.88,39.7400,40.2100,39.1600,39.7978
ACS,04/03/2019,40.0000,39.7400,877904,35118605.27,40.0000,40.1800,39.6800,40.0049
ACS,05/03/2019,39.5500,40.0000,920429,36434030.80,39.5500,39.9800,39.3400,39.5884
ACS,06/03/2019,39.5000,39.5500,676479,26734834.36,39.5000,39.6900,39.2700,39.5202
ACS,07/03/2019,39.3400,39.5000,1020863,40301870.25,39.3400,39.8800,39.3400,39.4782
ACS,08/03/2019,38.3800,39.3400,1353135,51913225.56,38.3800,38.5900,38.0000,38.3438
ACS,11/03/2019,38.6800,38.3800,604200,23232771.98,38.6800,38.7100,38.0200,38.4521
ACS,12/03/2019,38.5200,38.6800,871988,33604077.53,38.5200,38.8100,38.2800,38.5410
ACS,13/03/2019,39.0900,38.5200,692130,26969409.39,39.0900,39.1000,38.2900,38.9653
ACS,14/03/2019,38.9700,39.0900,1089536,42615972.63,38.9700,39.5500,38.9100,39.0800
ACS,15/03/2019,39.3500,38.9700,1243174,48734393.38,39.3500,39.4400,38.8500,39.2783
ACS,18/03/2019,39.3000,39.3500,616935,24276067.62,39.3000,39.5400,39.2000,39.3463
ACS,19/03/2019,39.4400,39.3000,715988,28208559.06,39.4400,39.6100,39.0800,39.3930
ACS,20/03/2019,39.2600,39.4400,889514,35051137.77,39.2600,39.6800,39.2600,39.3774
ACS,21/03/2019,39.3400,39.2600,688329,27075175.33,39.3400,39.5600,39.0900,39.3454
ACS,22/03/2019,38.6300,39.3400,837430,32710138.96,38.6300,39.5400,38.5400,38.8080
ACS,25/03/2019,38.5600,38.6300,761034,29377761.54,38.5600,38.8800,38.3500,38.6010
ACS,26/03/2019,38.6200,38.5600,625793,24201242.14,38.6200,38.8800,38.4700,38.6729
ACS,27/03/2019,39.5000,38.6200,679919,26751836.45,39.5000,39.6000,38.7500,39.3445
ACS,28/03/2019,38.7000,39.5000,529195,20557562.96,38.7000,39.4200,38.5800,38.8469
ACS,29/03/2019,39.1600,38.7000,825471,32311481.96,39.1600,39.4600,38.7400,39.1499
